date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-07-10 00:00:00,2060261.3700298702,5.0,2.78,4088,5911,2.0,0,3,3,3905,870,1988,0,2407 4th Ave N,Redmond,WA 98112,USA
2014-06-05 00:00:00,1760158.361195761,4.0,4.46,3650,15627,2.0,0,1,3,4490,555,2002,0,3704 W Lawton St,Burien,WA 98075,USA
2014-05-29 00:00:00,494943.9192051391,4.0,4.53,3488,6611,2.0,0,3,3,3575,0,1992,20,21438 SE 277th St,Burien,WA 98027,USA
2014-06-24 00:00:00,519267.9215278086,3.0,2.14,2172,3558,1.0,0,0,4,2664,6,1920,0,7021 24th Ave NW,Maple Valley,WA 98010,USA
2014-06-25 00:00:00,269836.3177906546,3.0,1.73,2100,6382,1.0,0,2,3,1242,0,1975,1986,15243 NE 71st Ct,Des Moines,WA 98198,USA
2014-05-30 00:00:00,1120282.1077914159,3.0,1.74,3304,5860,1.5,0,1,4,3647,1021,1993,0,5906 44th Ave SW,Seattle,WA 98032,USA
2014-06-26 00:00:00,928507.5014633231,5.0,2.19,3234,226942,2.0,0,3,3,2681,0,1982,0,23238 NE 29th Ct,Woodinville,WA 98052,USA
2014-05-07 00:00:00,468822.8066321513,5.0,2.2,2545,30730,2.0,0,3,3,964,0,1912,2013,2942 222nd Pl SE,Shoreline,WA 98116,USA
2014-05-16 00:00:00,332044.79946138465,2.0,1.73,1476,8008,1.0,0,2,3,1012,803,1940,2003,11004 NE 108th St,Tukwila,WA 98106,USA
2014-05-23 00:00:00,341320.90104808833,2.0,1.74,2371,2869,2.0,0,4,5,1127,2,1916,10,15634 129th Pl SE,Seattle,WA 98119,USA
2014-07-08 00:00:00,1016400.9952607166,4.0,2.5,3439,4717,2.0,0,0,3,3388,1,1987,0,26th Ave SW,Woodinville,WA 98059,USA
2014-07-07 00:00:00,192152.77821269826,5.0,2.5,1456,5749,1.5,0,0,3,2255,629,1996,0,12001 173rd Pl NE,Kirkland,WA 98198,USA
2014-06-12 00:00:00,126202.74573867265,4.0,2.5,1659,3770,2.0,0,3,3,1029,1,1987,0,12108 NE 106th Pl,Bellevue,WA 98092,USA
2014-06-18 00:00:00,36597.710477573215,3.0,2.14,1144,4490,1.0,0,0,4,1165,0,1969,1980,1330 N Lucas Pl,Bellevue,WA 98199,USA
2014-06-07 00:00:00,702533.9156141398,2.0,2.77,1309,18044,1.5,0,2,5,3583,0,2001,0,15634 129th Pl SE,Vashon,WA 98056,USA
2014-06-13 00:00:00,400517.9649020144,4.0,2.13,3202,6799,2.0,1,3,3,1463,0,1992,5,17403 159th Ave SE,Bellevue,WA 98198,USA
2014-05-08 00:00:00,854018.1690104505,4.0,2.5,2749,2154,2.0,0,2,3,2774,0,2005,0,35019 SE Curtis Dr,Mercer Island,WA 98122,USA
2014-05-21 00:00:00,368731.8169605804,5.0,2.11,1281,8693,1.0,0,0,3,1713,825,1924,0,33030 NE 201st St,Seattle,WA 98023,USA
2014-07-08 00:00:00,250506.3467769528,4.0,2.02,1775,14220,1.0,0,2,3,1731,0,1986,0,2407 4th Ave N,Bothell,WA 98126,USA
2014-06-17 00:00:00,1166559.5960324898,4.0,2.21,1615,3036,2.0,0,0,3,3738,0,1989,1983,1523 30th Ave S,Kirkland,WA 98045,USA
2014-07-08 00:00:00,202478.2813876447,3.0,2.46,1502,5199,1.5,0,0,3,1277,192,1989,0,2721-3279 Lake Washington Blvd S,Renton,WA 98065,USA
2014-06-24 00:00:00,174088.5994371174,4.0,2.1,1668,4316,1.0,0,0,3,1318,6,1949,5,6730 SE 5th St,Kirkland,WA 98133,USA
2014-05-21 00:00:00,165762.82388307646,3.0,1.04,1103,4695,1.0,0,0,3,1068,503,1980,1986,15407 SE 252nd Pl,Vashon,WA 98144,USA
2014-06-26 00:00:00,251008.02542784024,3.0,2.75,1535,3258,1.5,0,0,3,1491,1,1955,1991,5050-5132 Foster Ave SE,Seattle,WA 98004,USA
2014-05-27 00:00:00,835684.3428153824,4.0,2.21,1839,3456,2.0,0,0,3,1322,0,1982,1991,13507 62nd Ave NE,Auburn,WA 98033,USA
2014-05-09 00:00:00,1182020.371800199,4.0,2.72,996,2463,1.5,0,0,3,1026,1,2001,0,11819 1st Avenue South,Seattle,WA 98039,USA
2014-05-09 00:00:00,331004.97078100126,4.0,2.5,1978,7878,2.0,0,0,3,2445,0,2006,14,3036-3040 36th Ave SW,Enumclaw,WA 98022,USA
2014-06-12 00:00:00,429308.939620864,4.0,2.52,2655,2794,2.0,0,0,3,3725,0,1988,1988,23217 SE 239th St,Seattle,WA 98065,USA
2014-06-13 00:00:00,1240145.682015036,5.0,2.5,1807,3111,2.0,0,0,3,3722,0,2008,0,472-598 Lind Ave NW,Seattle,WA 98028,USA
2014-06-02 00:00:00,262087.8372848389,3.0,2.12,1773,7916,2.0,0,0,3,3658,497,1972,0,206-458 Lingering Pine Dr NW,Black Diamond,WA 98033,USA
2014-06-10 00:00:00,143591.4718685506,3.0,1.46,1126,3543,1.0,0,0,3,827,0,1935,2014,5906 44th Ave SW,Seattle,WA 98004,USA
2014-06-05 00:00:00,347530.28915015864,2.0,2.12,913,6638,1.0,0,0,3,1007,1,1942,2014,4618 NE 22nd Pl,Burien,WA 98119,USA
2014-05-27 00:00:00,288343.1424667016,3.0,2.22,2971,6539,3.0,0,0,3,1208,0,1912,12,23418 SE 282nd Pl,Seattle,WA 98006,USA
2014-05-20 00:00:00,614460.6059889283,4.0,2.52,2056,6607,2.0,0,0,3,4052,294,1990,2014,20111 47th Ave NE,Bellevue,WA 98065,USA
2014-06-03 00:00:00,697510.3422087908,4.0,2.17,3118,4851,2.0,0,2,3,1559,2,1943,1998,32148-32298 33rd Ave SW,Bellevue,WA 98038,USA
2014-06-18 00:00:00,324848.73135104007,4.0,1.73,1498,8408,1.5,0,2,3,1870,0,1989,2000,13232 5th Ave SW,Kirkland,WA 98155,USA
2014-06-26 00:00:00,314309.08033119934,2.0,1.5,1633,7722,1.5,0,0,5,1093,0,1972,22,9608 Roosevelt Way NE,Seattle,WA 98102,USA
2014-06-25 00:00:00,218832.3806840892,3.0,3.05,1576,6377,2.0,0,0,3,1230,0,2004,13,3856 38th Ave S,Duvall,WA 98107,USA
2014-05-05 00:00:00,783237.6736762575,4.0,2.5,3889,6945,2.0,0,0,3,2734,0,1963,2014,12519 SE 15th St,Sammamish,WA 98034,USA
2014-05-07 00:00:00,212067.28790014284,4.0,2.09,1499,638,1.0,0,0,3,762,0,1902,22,35516 44th Ave S,Seattle,WA 98126,USA
2014-06-26 00:00:00,273066.3587672225,3.0,2.03,896,3126,1.0,0,0,3,1120,0,1949,1998,1330 N Lucas Pl,Kirkland,WA 98136,USA
2014-06-26 00:00:00,437340.363019303,4.0,2.18,2907,5739,1.5,0,3,3,2262,1025,1985,2002,4602 S Fletcher St,Issaquah,WA 98042,USA
2014-06-06 00:00:00,455800.3654249781,3.0,2.12,1526,7248,2.0,0,0,3,3129,0,1953,0,10740 Stone Ave N,Mercer Island,WA 98031,USA
2014-06-25 00:00:00,1247846.5378273209,4.0,2.15,1670,7947,2.0,0,0,3,1904,0,1994,10,3838-4098 44th Ave NE,Snoqualmie,WA 98106,USA
2014-05-28 00:00:00,343203.68888226675,2.0,3.22,630,638,1.0,0,0,3,665,745,1959,0,3022 254th Ave SE,Seattle,WA 98117,USA
2014-05-28 00:00:00,265515.73937592644,4.0,1.78,1734,2632,1.0,0,0,3,1097,0,1937,9,5020 Quincy Ave SE,Federal Way,WA 98022,USA
2014-05-23 00:00:00,169988.98925527727,3.0,2.68,1757,2592,1.0,0,0,3,4079,2,1975,1983,4231 SW 323rd St,Seattle,WA 98070,USA
2014-06-24 00:00:00,107716.28929721523,3.0,2.22,1459,36158,2.9,0,0,3,1676,0,1970,2012,3648 Francis Ave N,Shoreline,WA 98032,USA
2014-07-09 00:00:00,545263.3412530046,3.0,2.59,1382,6778,1.0,0,0,4,1611,706,1955,0,232nd Way,Auburn,WA 98053,USA
2014-05-07 00:00:00,352166.0566956183,2.0,2.08,1898,9808,1.0,0,0,3,1505,0,1912,0,2803 NE 62nd St,Renton,WA 98168,USA
2014-06-11 00:00:00,997018.8591082065,4.0,4.58,3108,6330,2.0,0,0,3,3698,0,2002,0,3011 SW Bataan St,Snoqualmie,WA 98102,USA
2014-05-05 00:00:00,249265.37766834756,4.0,2.5,1735,1580,1.0,0,0,3,1069,632,1949,0,1840-1846 9th St W,Seattle,WA 98168,USA
2014-07-01 00:00:00,1020843.5548349095,3.0,2.48,3132,9892,2.0,0,2,3,3965,679,1944,18,10068 NE 142nd Pl,Seattle,WA 98107,USA
2014-07-01 00:00:00,354078.5730326226,2.0,1.46,617,1765,1.0,0,0,3,1416,0,1951,9,25826 19th Ave S,Seattle,WA 98117,USA
2014-06-10 00:00:00,918756.0196007576,4.0,2.75,3036,9177,1.0,0,4,3,2362,896,1914,0,7350 31st Ave SW,Issaquah,WA 98006,USA
2014-06-19 00:00:00,269630.0990529026,4.0,2.49,2170,950,2.0,0,0,3,1600,0,1970,2014,3063-3103 84th Ave SE,Seattle,WA 98092,USA
2014-05-24 00:00:00,213677.43294261198,4.0,1.03,1278,756,1.0,0,0,5,1833,4,1936,0,15407 SE 252nd Pl,Seattle,WA 98056,USA
2014-06-04 00:00:00,302714.1025486025,4.0,0.98,1607,4614,3.0,0,0,3,1302,435,1916,1965,12645 SE 27th St,Seattle,WA 98117,USA
2014-06-06 00:00:00,260149.7669256074,4.0,2.52,2673,5260,2.0,0,3,3,1177,10,1990,16,30929 NE Cherry Valley Rd,Seattle,WA 98027,USA
2014-06-02 00:00:00,217045.23358564166,2.0,0.99,1545,8428,1.0,0,0,3,859,0,1901,2010,7220 NE 152nd Pl,Seattle,WA 98168,USA
2014-07-02 00:00:00,351784.07905935886,4.0,2.09,2005,4560,1.0,0,2,4,1068,0,1954,1984,26825 33rd Ave S,Seattle,WA 98144,USA
2014-06-18 00:00:00,720260.304155356,4.0,2.5,2859,5261,2.0,0,0,3,3697,680,1969,0,2655 166th Ave SE,Bellevue,WA 98056,USA
2014-05-27 00:00:00,845162.0747621531,3.0,1.72,1547,2658,1.0,0,0,4,1160,0,1984,10,22500-22614 16th Ave S,Seattle,WA 98007,USA
2014-06-09 00:00:00,285608.4580096666,4.0,2.48,2403,2693,2.0,0,0,3,4674,0,1945,1985,3720 S 312th Ln,Renton,WA 98122,USA
2014-06-19 00:00:00,615737.2655904558,3.0,2.71,1811,5720,1.5,0,0,3,1398,3,1953,1985,1038 SW 152nd St,Seattle,WA 98033,USA
2014-05-20 00:00:00,221520.4684985556,3.0,2.52,1286,3319,2.0,0,0,3,2310,0,1919,0,15243 NE 71st Ct,Seattle,WA 98052,USA
2014-06-26 00:00:00,468454.3236856015,4.0,2.71,1762,6593,2.0,0,2,3,2703,617,1959,21,35039 41st Pl S,Seattle,WA 98106,USA
2014-06-22 00:00:00,543503.4079144978,4.0,3.39,5459,30862,1.0,0,2,3,1210,10,1938,1997,23255 133rd Ave SE,Seattle,WA 98166,USA
2014-07-09 00:00:00,606546.9897093845,4.0,2.48,3344,2325,2.0,0,0,3,2511,0,1903,17,8044 20th Ave NW,Seattle,WA 98038,USA
2014-05-21 00:00:00,329931.9332127228,4.0,2.76,2448,35688,2.0,0,0,3,2611,4,2009,4,3534 46th Ave NE,Seattle,WA 98019,USA
2014-06-19 00:00:00,367275.78653065977,4.0,2.98,2100,3405,2.0,0,0,3,3851,0,1977,6,2314 Blaine Ave NE,Duvall,WA 98038,USA
2014-06-26 00:00:00,293511.4124722226,4.0,1.46,1523,6949,1.5,0,2,3,1608,184,1966,1972,820 NW 95th St,Seattle,WA 98075,USA
2014-06-10 00:00:00,406614.7774295813,2.0,4.11,1347,7919,1.0,0,0,3,1442,521,1951,2006,31617 6th Ave SW,Seattle,WA 98146,USA
2014-05-19 00:00:00,412847.55881497945,4.0,2.13,1745,7161,2.0,0,2,3,2832,0,1923,0,27631-27699 145th Pl SE,Kirkland,WA 98059,USA
2014-07-02 00:00:00,294646.351354788,4.0,2.04,768,638,1.0,0,0,3,914,281,1923,13,17459 SE 262nd St,Seattle,WA 98115,USA
2014-05-16 00:00:00,545475.536248185,3.0,1.72,1127,6385,3.0,0,0,3,3523,11,1953,1953,5050-5132 Foster Ave SE,Maple Valley,WA 98045,USA
2014-05-12 00:00:00,91764.53687152913,2.0,2.18,1184,9540,1.0,0,0,3,943,3,1912,1996,3225 NE 92nd St,SeaTac,WA 98118,USA
2014-05-28 00:00:00,327812.9496717358,4.0,1.73,2000,6884,2.0,0,0,4,1607,0,1983,8,2940 72nd Ave SE,Seattle,WA 98023,USA
2014-07-07 00:00:00,288586.3541346219,4.0,3.29,1875,11972,2.0,0,0,3,2092,416,1960,14,15346-15348 25th Ave NE,Algona,WA 98072,USA
2014-06-02 00:00:00,172882.9218437891,4.0,1.54,946,4677,1.0,0,0,4,1120,0,1956,7,130 97th Ave NE,Seattle,WA 98144,USA
2014-05-16 00:00:00,369241.07181745645,3.0,2.09,1863,43700,1.5,0,0,3,1439,466,1958,8,1330 N Lucas Pl,Seattle,WA 98188,USA
2014-06-18 00:00:00,355640.5904870071,4.0,1.74,3445,4551,2.0,0,2,3,3156,5,1952,1996,767 Oakhurst Dr,Seattle,WA 98070,USA
2014-06-05 00:00:00,333572.1481295177,4.0,2.02,1458,6683,1.5,0,0,3,1209,169,1983,0,7021 24th Ave NW,Seattle,WA 98177,USA
2014-05-15 00:00:00,502834.94151293964,4.0,2.48,1216,3799,1.0,0,0,3,1097,5,1950,0,5421-5499 52nd Terrace S,Redmond,WA 98126,USA
2014-05-29 00:00:00,150911.24280386322,2.0,2.08,824,3743,1.0,0,0,3,752,0,1948,1993,2433 1st Ave N,Seattle,WA 98107,USA
2014-07-03 00:00:00,327806.45112061035,5.0,1.76,1440,7235,2.0,0,0,3,1322,0,1985,0,10312 Linden Ave N,North Bend,WA 98033,USA
2014-06-19 00:00:00,652090.101368291,4.0,2.53,3239,5761,2.0,0,3,3,3398,0,1980,17,14020 Meridian Ave N,Mercer Island,WA 98042,USA
2014-05-23 00:00:00,337573.2855847018,4.0,1.72,1284,3646,1.5,0,0,3,2418,0,1904,0,6056 156th Ave NE,Seattle,WA 98072,USA
2014-06-10 00:00:00,1231244.491675099,4.0,2.13,6224,7381,2.0,0,2,3,3021,218,1978,17,1291 NW Elford Dr,Kenmore,WA 98011,USA
2014-05-19 00:00:00,186468.30068667408,2.0,2.1,1131,6371,1.0,0,0,3,556,0,1944,2014,30001-30021 55th Pl S,Seattle,WA 98108,USA
2014-07-03 00:00:00,351025.4882709067,6.0,1.51,1095,3181,1.0,0,0,5,932,624,1991,8,611 N 46th St,Des Moines,WA 98070,USA
2014-06-19 00:00:00,360565.23088167654,4.0,2.47,2064,4495,1.5,0,0,4,1418,0,1921,5,3036-3040 36th Ave SW,Sammamish,WA 98155,USA
2014-06-12 00:00:00,279492.41242253163,3.0,2.13,1195,889,1.5,0,1,3,798,741,1927,13,1126 NW 58th St,Seattle,WA 98117,USA
2014-05-23 00:00:00,1653047.3614720711,4.0,2.5,2079,6781,2.0,0,2,4,3308,825,1976,8,2808 120th Ave NE,Bellevue,WA 98006,USA
2014-07-03 00:00:00,145572.65839549195,3.0,0.96,1662,6440,1.0,0,2,3,1212,220,1957,2014,4001 42nd Ave S,Woodinville,WA 98006,USA
2014-05-14 00:00:00,154542.1044906735,4.0,1.72,825,1526,1.0,0,0,5,1221,0,1908,5,13428 NE 12th Pl,Seattle,WA 98070,USA
2014-06-26 00:00:00,132731.19858079837,2.0,1.73,398,638,1.0,0,0,3,802,6,1909,2011,7202 California Ave SW,Seattle,WA 98144,USA
2014-06-06 00:00:00,285016.4653551782,2.0,2.05,2952,28693,1.5,0,0,4,1349,0,1952,19,7006 35th Ave NW,Mercer Island,WA 98010,USA
2014-05-23 00:00:00,170582.41549943073,2.0,1.73,667,3443,1.0,0,0,4,840,0,1948,13,26007 SE 27th St,Seattle,WA 98125,USA
2014-06-24 00:00:00,261891.41136406292,4.0,2.02,1009,638,1.5,0,0,3,1086,0,1934,1993,20555 NE 27th Pl,Seattle,WA 98103,USA
2014-06-23 00:00:00,857236.7536878207,4.0,2.71,5061,196396,1.5,0,1,3,2614,704,1912,20,2940 72nd Ave SE,Auburn,WA 98023,USA
2014-06-25 00:00:00,518194.00050229504,3.0,0.98,1364,4490,1.5,0,0,3,990,0,1973,2014,4022 SW Walker St,North Bend,WA 98168,USA
2014-06-25 00:00:00,297157.6653140457,4.0,2.98,1756,7155,1.0,0,1,3,1239,3,1985,1973,18401 124th Ave SE,Seattle,WA 98103,USA
2014-06-11 00:00:00,137689.46608797542,3.0,1.01,520,638,1.0,0,0,4,770,0,1940,0,1330 N Lucas Pl,Seattle,WA 98178,USA
2014-06-13 00:00:00,501232.9524253041,4.0,2.03,2935,5425,2.0,0,3,2,1977,0,1980,12,2496-2598 S 121st St,Renton,WA 98008,USA
2014-06-30 00:00:00,1151870.3266894133,4.0,3.34,4700,44345,2.0,0,0,4,3649,1472,1969,30,11515 SE 302nd Ct,Renton,WA 98039,USA
2014-05-05 00:00:00,158824.79847009497,3.0,1.91,2110,6598,2.0,0,0,3,1098,0,1950,1,4001 42nd Ave S,Auburn,WA 98022,USA
2014-05-30 00:00:00,369484.9181468878,4.0,2.09,2500,13483,1.0,0,0,4,3860,0,1981,17,5516 2nd Ave NW,Seattle,WA 98075,USA
2014-06-02 00:00:00,318290.03239094967,4.0,1.49,1427,7392,1.0,0,0,3,1807,657,1911,1982,11526 NE 116th St,Des Moines,WA 98001,USA
2014-06-08 00:00:00,936675.070903035,4.0,2.25,3619,1265,2.0,0,4,4,2097,694,1956,0,20322 NE 34th Ct,Kirkland,WA 98052,USA
2014-05-12 00:00:00,186746.43720089018,3.0,2.21,1406,5174,1.0,0,0,3,1092,0,1905,1,1006 N 5th St,Auburn,WA 98065,USA
2014-06-25 00:00:00,467038.6507496687,4.0,2.07,3003,3606,2.0,0,1,3,1088,2,1941,2014,21603 NE 29th St,Seattle,WA 98052,USA
2014-06-06 00:00:00,83813.15721101698,2.0,0.98,428,5209,1.0,0,0,5,1208,0,1946,2014,14405 105th Ave NE,Snoqualmie,WA 98058,USA
2014-06-17 00:00:00,173894.98106930178,2.0,1.74,1481,3077,1.5,0,2,3,1293,0,1957,2014,1330 N Lucas Pl,Seattle,WA 98133,USA
2014-05-14 00:00:00,367680.7413918516,4.0,2.79,3281,13051,1.5,0,0,3,2925,817,1960,0,1306 236th Pl NE,Seattle,WA 98075,USA
2014-07-09 00:00:00,265891.9968530664,2.0,2.06,2599,3130,1.5,0,3,3,1028,0,1979,18,1805 154th Ave SE,Seattle,WA 98052,USA
2014-06-10 00:00:00,114737.39733628187,4.0,0.97,1029,6018,1.0,0,0,3,1208,0,1959,2005,7546 NE 204th Pl,Auburn,WA 98126,USA
2014-06-24 00:00:00,467984.48013410193,2.0,2.07,1286,5248,1.0,0,0,3,823,0,1964,2014,945 N 80th St,Seattle,WA 98125,USA
2014-07-01 00:00:00,508253.5750929945,3.0,1.47,1564,29067,3.1,0,0,3,1072,166,1979,1992,767 Oakhurst Dr,Seattle,WA 98006,USA
2014-05-08 00:00:00,263858.24697843695,4.0,2.15,1563,7053,1.0,0,0,4,1218,0,1957,2010,18716 35th Ave NE,Renton,WA 98122,USA
2014-06-13 00:00:00,150671.78054830834,3.0,0.96,1833,4674,1.5,0,0,3,966,0,1991,3,2496-2598 S 121st St,Kent,WA 98019,USA
2014-05-14 00:00:00,278919.9520297227,3.0,1.75,3471,86613,1.5,0,3,2,1433,1340,1946,0,38205 45th Ave S,Seattle,WA 98115,USA
2014-06-04 00:00:00,213037.57045245444,2.0,1.01,1273,4996,1.0,0,0,4,956,4,1942,1999,1833 220th Pl NE,Seattle,WA 98034,USA
2014-07-08 00:00:00,223577.3975067844,2.0,2.15,711,4859,1.0,0,0,4,599,131,1953,1997,14359 19th Ave NE,Seattle,WA 98042,USA
2014-05-27 00:00:00,624623.3831252566,3.0,3.0,1270,5105,1.0,0,0,3,1169,2,1951,1975,42 43rd Ct NE,Woodinville,WA 98056,USA
2014-06-30 00:00:00,694507.7256437949,5.0,2.5,3783,2746,2.3,0,0,4,2798,376,2000,17,6201 147th Ct NE,North Bend,WA 98136,USA
2014-05-28 00:00:00,368210.603693319,2.0,1.95,560,2402,1.0,0,0,5,1143,0,1946,2003,3022 254th Ave SE,Seattle,WA 98117,USA
2014-05-15 00:00:00,259214.52666051194,4.0,2.68,1728,5217,2.0,0,1,3,1935,9,2002,14,2000 Yale Ave E,Newcastle,WA 98034,USA
2014-05-30 00:00:00,186836.1800367922,3.0,2.15,2304,8649,1.5,0,2,3,2350,0,1952,18,1019 S 22nd Ct,Seattle,WA 98023,USA
2014-05-30 00:00:00,265086.24544279074,3.0,2.08,1472,6311,1.0,0,0,4,846,0,1953,2005,8520 19th Ave NW,Seattle,WA 98042,USA
2014-06-19 00:00:00,1681968.684678401,4.0,2.5,2833,4961,2.0,0,3,3,2764,813,1980,21,19100 SE 174th St,Seattle,WA 98004,USA
2014-07-01 00:00:00,267438.4651292813,3.0,1.93,779,4869,2.0,0,0,3,1615,0,1985,3,20214 8th Ave S,Seattle,WA 98053,USA
2014-05-12 00:00:00,478741.5025358243,2.0,4.32,1861,10041,1.0,0,0,4,1483,859,1916,1991,5422 46th Ave SW,Seattle,WA 98146,USA
2014-06-13 00:00:00,606172.6739274658,4.0,3.14,3462,11645,1.0,0,1,3,5489,553,1955,22,7407-7411 28th Ave NW,Vashon,WA 98133,USA
2014-05-07 00:00:00,285772.88782181067,2.0,2.49,1298,2359,1.0,0,0,4,1878,0,1991,0,18021 24th Ave NE,Seattle,WA 98103,USA
2014-07-01 00:00:00,361572.28719762433,4.0,2.52,2646,8159,2.0,0,3,3,2209,0,1984,2009,9532 Phinney Ave N,Enumclaw,WA 98074,USA
2014-06-13 00:00:00,200404.1025104999,2.0,2.04,922,5794,1.0,0,0,3,871,0,1939,1979,2496-2598 S 121st St,Seattle,WA 98144,USA
2014-07-01 00:00:00,308469.2018815938,4.0,2.5,1554,4906,1.0,0,0,3,1736,0,1988,0,510 N 70th St,Covington,WA 98059,USA
2014-06-19 00:00:00,322828.02993848355,4.0,1.74,1287,3905,1.0,0,0,3,881,0,1977,1989,5020 Quincy Ave SE,Seattle,WA 98122,USA
2014-05-27 00:00:00,72412.19058987816,2.0,1.01,712,638,1.0,0,0,3,1006,0,1930,1980,2803 NE 62nd St,Seattle,WA 98155,USA
2014-06-26 00:00:00,365821.3850325576,3.0,2.13,2195,5954,1.5,0,0,4,1199,0,1977,1,22344 NE 31st St,Kent,WA 98199,USA
2014-06-13 00:00:00,615980.2364509095,5.0,2.51,2480,6023,2.0,0,0,3,1683,0,1962,32,1309 SW Webster St,Kent,WA 98074,USA
2014-05-20 00:00:00,407967.9069507562,4.0,1.72,2963,14298,1.5,0,0,4,4035,684,1959,0,17619 197th Ave NE,Kent,WA 98003,USA
2014-06-25 00:00:00,132847.24535136137,4.0,2.53,1379,30894,2.0,0,0,3,2143,0,1995,1986,26405 218th Ave SE,Duvall,WA 98029,USA
2014-06-18 00:00:00,1779330.8107255532,4.0,1.78,2700,12632,2.0,0,2,4,4087,815,1946,0,25816 13th Pl S,Bellevue,WA 98109,USA
2014-05-16 00:00:00,469518.71175854286,4.0,1.78,2014,7992,1.0,0,0,4,1331,1,1981,2005,9003 172nd Ave NE,Renton,WA 98112,USA
2014-07-02 00:00:00,323251.9315656576,3.0,2.89,1492,5391,1.5,0,0,3,1524,1,2009,0,2496-2598 S 121st St,Seattle,WA 98075,USA
2014-06-12 00:00:00,548657.361547303,4.0,2.75,1448,6999,1.0,0,0,3,1919,4,1965,0,1816 2nd Ave N,Seattle,WA 98144,USA
2014-05-21 00:00:00,2629665.1059336183,4.0,2.51,3544,102437,2.0,0,0,3,2562,1445,2003,2008,35019 SE Curtis Dr,Kirkland,WA 98105,USA
2014-06-23 00:00:00,396399.12581999856,4.0,2.48,1951,6361,2.0,0,0,3,1784,7,1962,11,27728 SE 268th St,Seattle,WA 98006,USA
2014-06-02 00:00:00,320762.97458644386,4.0,2.49,2710,38376,2.0,0,2,3,2089,0,2008,0,13013 SW Bachelor Rd,Seattle,WA 98136,USA
2014-07-08 00:00:00,661137.5866255809,4.0,2.12,3704,4693,2.0,0,2,3,2430,1,2010,2014,916 4th Ave NE,Seattle,WA 98034,USA
2014-06-11 00:00:00,450915.31779866177,4.0,2.12,4845,6036,2.0,0,0,3,1528,810,1917,0,12840 SE 307th Pl,Snoqualmie,WA 98116,USA
2014-05-24 00:00:00,292600.5867815411,4.0,2.0,951,3438,1.0,0,3,3,1220,0,1952,2013,22344 NE 31st St,Seattle,WA 98133,USA
2014-05-27 00:00:00,264016.8865402581,2.0,2.77,1461,10222,1.0,0,2,3,1247,0,1949,2012,10514 14th Ave NW,Seattle,WA 98023,USA
2014-07-08 00:00:00,160842.6118907865,5.0,2.49,2702,9512,2.0,0,1,3,1895,0,1956,1985,203 Farrelly St,Seattle,WA 98198,USA
2014-05-31 00:00:00,267332.8879262796,4.0,2.09,1905,7006,2.0,0,3,3,1537,0,1989,17,820 NW 95th St,Duvall,WA 98022,USA
2014-06-17 00:00:00,197945.04726585984,3.0,0.99,1418,4356,1.5,0,0,5,1740,0,1962,0,767 Oakhurst Dr,Sammamish,WA 98008,USA
2014-05-05 00:00:00,519079.4518524411,4.0,2.18,2004,7995,2.0,0,0,4,1133,0,1959,15,10312 Linden Ave N,North Bend,WA 98034,USA
2014-05-22 00:00:00,530755.0527181634,4.0,2.51,5210,16228,2.0,0,2,3,1538,891,1982,11,7708 16th Ave NE,Kent,WA 98004,USA
2014-05-05 00:00:00,324075.2818917763,4.0,2.73,1795,4144,1.0,0,0,3,1409,810,1974,9,5421-5499 52nd Terrace S,Seattle,WA 98038,USA
2014-05-07 00:00:00,400631.6201849383,4.0,1.98,1032,9202,2.9,1,0,3,1818,444,1967,3,42 43rd Ct NE,Seattle,WA 98023,USA
2014-07-03 00:00:00,1937083.9306423473,4.0,2.51,1916,6921,2.0,0,3,3,2007,0,1980,0,1012 Lynnwood Ave NE,Woodinville,WA 98070,USA
2014-07-09 00:00:00,134320.88219084273,2.0,2.14,1061,6263,1.0,0,0,5,1034,0,1909,0,2646 168th Ave SE,Renton,WA 98168,USA
2014-07-09 00:00:00,298426.21970707015,2.0,2.09,1076,8554,1.0,0,0,4,1486,0,1913,0,21438 SE 277th St,Seattle,WA 98045,USA
2014-06-18 00:00:00,551022.4564097067,4.0,2.49,3514,7921,2.0,0,3,3,2600,0,1992,1974,2815 SW 107th St,Bellevue,WA 98011,USA
2014-05-30 00:00:00,888012.724950402,3.0,1.74,2538,7520,1.0,0,3,3,3966,0,1974,2001,15210 Mink Rd NE,Bellevue,WA 98103,USA
2014-07-01 00:00:00,186645.77559947257,4.0,2.51,1307,6982,2.0,0,0,3,2202,0,1993,0,5421-5499 52nd Terrace S,Issaquah,WA 98155,USA
2014-06-05 00:00:00,515687.014156236,4.0,2.51,3293,2368,2.0,0,2,3,4084,798,2000,0,13712 SE 256th Pl,Kent,WA 98074,USA
2014-05-14 00:00:00,266236.25832650193,2.0,2.05,1616,4526,1.0,0,0,3,1066,5,1962,1996,232nd Way,Seattle,WA 98199,USA
2014-06-04 00:00:00,201008.0896866644,4.0,2.72,1409,9898,2.0,0,0,4,1370,1,1948,0,2653 46th Ave SW,Kent,WA 98038,USA
2014-06-30 00:00:00,176639.87616922555,2.0,2.0,1543,9667,1.5,0,0,3,1157,500,1976,2013,2803 NE 62nd St,Auburn,WA 98155,USA
